"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.261854850E-1,-5.508208275E-2,4.967784882E-2,-1.071424484E-1,1.303128112E-1
5.311794950E-1,-8.435463905E-2,4.716300964E-2,-7.516670227E-2,1.224340138E-1
5.361735060E-1,-1.135685444E-1,7.306671143E-2,-4.350137711E-2,1.418764547E-1
5.411675160E-1,-1.522588730E-1,1.033697128E-1,-3.106784821E-2,1.866367411E-1
5.461615260E-1,-1.766412258E-1,1.000719070E-1,-1.395320892E-2,2.034974233E-1
5.511555370E-1,-1.726624966E-1,9.662437439E-2,-2.057647705E-2,1.989271195E-1
5.561495470E-1,-1.500015259E-1,5.983066559E-2,-4.596281052E-2,1.679069572E-1
5.611435580E-1,-1.136112213E-1,6.117534637E-2,-6.151962280E-2,1.429496296E-1
5.661375680E-1,-9.678411484E-2,6.705760956E-2,-3.403615952E-2,1.225656887E-1
5.711315790E-1,-6.617760658E-2,7.743740082E-2,-2.561140060E-2,1.050331876E-1
5.761255890E-1,-4.565167427E-2,1.017284393E-1,1.618909836E-2,1.126713701E-1
5.811195990E-1,-4.456543922E-2,1.065740585E-1,2.941942215E-2,1.192040718E-1
5.861136100E-1,-5.786299706E-2,1.159067154E-1,2.385044098E-2,1.317244724E-1
5.911076200E-1,-4.267168045E-2,1.106443405E-1,4.721450806E-2,1.276411069E-1
5.961016310E-1,-5.148220062E-2,8.616447449E-2,7.076978683E-2,1.228132581E-1
6.010956410E-1,-6.031036377E-2,8.062267303E-2,5.178880692E-2,1.132229478E-1
6.060896510E-1,-5.496764183E-2,6.537246704E-2,2.383613586E-2,8.867447473E-2
6.110836620E-1,-6.403517723E-2,6.898307800E-2,1.243114471E-3,9.413136729E-2
6.160776720E-1,-6.828236580E-2,6.760501862E-2,-2.081441879E-2,9.831663161E-2
6.210716830E-1,-7.723093033E-2,6.609916687E-2,-5.668497086E-2,1.163911611E-1
6.260656930E-1,-8.606576920E-2,5.021858215E-2,-1.014904976E-1,1.422306005E-1
6.310597040E-1,-1.137280464E-1,5.343246460E-2,-1.458048820E-1,1.924789870E-1
6.360537140E-1,-1.171953678E-1,5.193328857E-2,-1.944670677E-1,2.329147078E-1
6.410477240E-1,-1.204545498E-1,5.532455444E-2,-2.095823288E-1,2.479815667E-1
6.460417350E-1,-8.540654182E-2,4.939842224E-2,-2.294907570E-1,2.498008988E-1
6.510356930E-1,-5.045509338E-2,6.273841858E-2,-2.589716911E-1,2.711976446E-1
6.560296510E-1,-2.976870537E-2,8.102989197E-2,-2.790632248E-1,2.921100865E-1
6.610236100E-1,-2.790641785E-2,1.185159683E-1,-3.041200638E-1,3.275878754E-1
6.660175680E-1,-4.476451874E-2,1.370744705E-1,-2.914342880E-1,3.251572187E-1
6.710115260E-1,-5.178165436E-2,1.415815353E-1,-2.935552597E-1,3.300020627E-1
6.760054850E-1,-2.525353432E-2,1.464138031E-1,-2.961144447E-1,3.312982148E-1
6.809994430E-1,2.984571457E-2,1.040811539E-1,-2.658429146E-1,2.870472235E-1
6.859934010E-1,8.941340446E-2,6.239509583E-2,-2.409553528E-1,2.644756830E-1
6.909873600E-1,1.154942513E-1,7.117271423E-3,-2.308912277E-1,2.582640832E-1
6.959813180E-1,1.463294029E-1,-5.219554901E-2,-2.307057381E-1,2.781399056E-1
7.009752760E-1,1.534416676E-1,-1.013183594E-1,-2.117133141E-1,2.804144836E-1
7.059692350E-1,1.322104931E-1,-1.213560104E-1,-1.693353653E-1,2.467414876E-1
7.109631930E-1,8.762121201E-2,-1.268491745E-1,-1.701588631E-1,2.296132151E-1
7.159571510E-1,5.562067032E-3,-1.179714203E-1,-1.947741508E-1,2.277831478E-1
7.209511100E-1,-8.998131752E-2,-1.137971878E-1,-1.908493042E-1,2.397287934E-1
