"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.979592292E0,-5.999486504E0,-3.127633845E0,1.024661276E1,1.227880307E1
1.989637292E0,-3.669962220E0,-2.097197742E0,9.017874772E0,9.959363758E0
1.999681292E0,-1.525581833E0,-1.958719303E0,6.271287307E0,6.744851794E0
2.009726292E0,-5.169160831E-1,-1.596923419E0,3.029112647E0,3.463075233E0
2.019770292E0,1.029668364E0,-2.201010378E0,2.175530258E0,3.261532696E0
2.029815292E0,2.567372060E0,-3.443501312E0,1.603653857E0,4.584845283E0
2.039859292E0,2.061632345E0,-3.633376776E0,1.917093267E0,4.596411787E0
2.049904292E0,1.511723932E0,-3.015670483E0,2.764465327E0,4.361404161E0
2.059948292E0,1.160798607E0,-2.376348202E0,3.514176607E0,4.398172508E0
2.069993292E0,1.422098395E0,-1.320362690E0,3.941144972E0,4.392988182E0
2.080037292E0,2.375609699E0,3.376369429E-1,4.072084011E0,4.726456213E0
2.090082292E0,3.802344936E0,1.940630649E0,3.818374493E0,5.727465242E0
2.100126292E0,5.244049045E0,3.140065610E0,3.172528474E0,6.886581107E0
2.110171292E0,6.744312435E0,3.518049218E0,2.429974186E0,7.985436436E0
2.120215292E0,8.022343622E0,3.442747021E0,2.253944929E0,9.016139528E0
2.130260292E0,9.291098202E0,3.083897549E0,1.388036610E0,9.887445349E0
2.140304292E0,1.124625392E1,2.243457947E0,8.414586981E-1,1.149866877E1
2.150349292E0,1.404473367E1,9.273248407E-1,3.534921066E-1,1.407975255E1
2.160394292E0,1.455896354E1,5.290592882E-1,-3.997390509E-1,1.457405621E1
2.170438292E0,1.211472917E1,1.049073811E0,8.254187623E-1,1.218804885E1
2.180483292E0,8.576169670E0,8.412921256E-1,3.016180944E-1,8.622611676E0
2.190527292E0,6.128348612E0,-1.357426728E0,-2.052717680E0,6.604007412E0
2.200572292E0,3.931998172E0,-3.313910056E0,-5.774988506E0,7.732599933E0
2.210616292E0,3.914729590E0,-3.458502051E0,-6.028644229E0,7.976897608E0
2.220661292E0,6.258415246E0,-4.126899903E0,-5.465504737E0,9.277435326E0
2.230705292E0,5.471584672E0,-4.768386531E0,-1.756438093E0,7.467317035E0
2.240750292E0,3.043937092E0,-5.577091831E0,9.023183459E-1,6.417451574E0
2.250794292E0,6.549998349E-1,-5.987366395E0,-6.561675239E-1,6.058724037E0
2.260839292E0,-8.420317984E-1,-6.007799490E0,-2.054318647E0,6.404911972E0
2.270883292E0,-1.974326983E0,-5.282677506E0,-8.755130283E-1,5.707115886E0
2.280928292E0,-4.324077955E0,-4.935883239E0,-2.097156519E-1,6.565407388E0
2.290972292E0,-6.677128512E0,-6.130586926E0,-4.558423541E-1,9.076118855E0
2.301017292E0,-8.067271289E0,-8.076573039E0,-2.084475224E0,1.160417748E1
2.311061667E0,-9.368013647E0,-9.850454546E0,-3.259901371E0,1.397920210E1
2.321106667E0,-1.010367991E1,-9.875860698E0,-3.931128691E0,1.466529049E1
2.331150667E0,-9.314107581E0,-8.818830289E0,-3.250182129E0,1.323208417E1
2.341195667E0,-8.446695943E0,-6.873621855E0,-2.293097885E0,1.112886552E1
2.351239667E0,-7.833372138E0,-4.586878724E0,-1.435006709E0,9.190235020E0
2.361284667E0,-6.799964479E0,-2.649538888E0,-1.141484084E0,7.386647355E0
2.371328667E0,-5.617209578E0,-1.482307175E0,-1.083888133E0,5.909745467E0
2.381373667E0,-4.412981946E0,-2.576081488E-1,-9.083196357E-1,4.512850116E0
2.391417667E0,-2.805547280E0,1.085441446E0,-9.622593230E-1,3.158357433E0
2.401462667E0,-8.759900880E-1,1.943641380E0,-7.017869157E-1,2.244461032E0
2.411506667E0,9.815966499E-1,3.095980235E0,-2.116984427E-1,3.254756801E0
2.421551667E0,2.380661693E0,4.287572326E0,-8.869676507E-1,4.983727337E0
2.431596667E0,2.880032621E0,5.160737332E0,-1.665611538E0,6.140200282E0
2.441640667E0,3.015729539E0,5.970072670E0,-2.630922816E0,7.187360239E0
2.451685667E0,2.877466863E0,7.035912495E0,-2.051347092E0,7.873493829E0
2.461729667E0,2.559778281E0,8.239430859E0,-1.462760518E0,8.751020173E0
2.471774667E0,1.950071563E0,9.467274810E0,-1.971284677E0,9.864990355E0
2.481818667E0,4.887500453E-1,1.043453993E1,-1.892536715E0,1.061603483E1
2.491863667E0,-1.005156836E0,1.127165656E1,-2.471976491E0,1.158323140E1
2.501907667E0,-1.710036929E0,1.220271105E1,-3.430595337E0,1.279059684E1
2.511952667E0,-1.597941127E0,1.275681192E1,-3.650596241E0,1.336474912E1
2.521996667E0,-1.292838677E0,1.265289754E1,-3.442967461E0,1.317654253E1
2.532041667E0,-1.159674187E0,1.257379641E1,-3.049374418E0,1.299014567E1
2.542085667E0,-1.201004062E0,1.245691290E1,-2.392020494E0,1.274122647E1
2.552130667E0,-1.788686657E0,1.259501361E1,-1.885086778E0,1.286030015E1
2.562174667E0,-2.694567711E0,1.283335782E1,-1.813719172E0,1.323802649E1
2.572219667E0,-3.861918123E0,1.266478844E1,-1.455694157E0,1.332029741E1
2.582263667E0,-4.911719620E0,1.195597492E1,-1.323760507E0,1.299317774E1
2.592308667E0,-5.657499232E0,1.069380080E1,-1.176736947E0,1.215522040E1
2.602352667E0,-6.560494686E0,8.822897612E0,-5.849250484E-1,1.101025659E1
