"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.661591250E-1,8.147338967E0,1.054232166E1,-8.301516595E0,1.569824372E1
9.762051250E-1,7.203101932E0,1.055218708E1,-8.920002322E0,1.558203360E1
9.862511250E-1,4.797004266E0,9.765020878E0,-7.912956251E0,1.345294612E1
9.962971250E-1,2.019713656E0,8.478721143E0,-5.588705571E0,1.035381985E1
1.006343125E0,3.520725489E-2,7.287099524E0,-3.714709207E0,8.179371828E0
1.016389125E0,-1.458292660E0,6.335838228E0,-2.998533755E0,7.159655594E0
1.026435125E0,-1.619251889E0,5.194686851E0,-1.762313083E0,5.719483854E0
1.036481125E0,-6.928108549E-1,4.607741297E0,7.954025924E-1,4.726936855E0
1.046527125E0,7.563291585E-1,3.957896660E0,1.854048295E0,4.435591826E0
1.056573125E0,-1.073330108E0,2.647519552E0,-2.140412174E0,3.569700488E0
1.066619125E0,-4.858590649E0,1.147890001E0,-6.748030679E0,8.394014093E0
1.076664125E0,-6.677604475E0,5.834611614E-1,-4.293481230E0,7.960201601E0
1.086710125E0,-6.522763773E0,-1.449913235E-1,-9.226277724E-1,6.589287649E0
1.096756125E0,-5.873155071E0,-5.052375489E-1,-1.018915334E-1,5.895727042E0
1.106802125E0,-3.473681130E0,6.222507495E-1,1.444367516E-1,3.531928449E0
1.116848125E0,-9.027469468E-1,1.886032565E0,-1.356559879E-1,2.095345660E0
1.126894125E0,5.525285500E-1,2.526106505E0,-7.676046368E-1,2.697354028E0
1.136940125E0,8.404378474E-1,3.190949543E0,-9.807423717E-1,3.442433784E0
1.146986125E0,4.281190968E-1,3.261262311E0,-5.882193696E-1,3.341424823E0
1.157032125E0,-9.721896493E-1,3.405391499E0,-1.027470980E0,3.687484317E0
1.167078125E0,-1.719421125E0,3.377822462E0,-1.444616023E-1,3.793014994E0
1.177124125E0,-1.609496394E0,3.696846255E0,1.028967283E0,4.161240746E0
1.187170125E0,-6.809942168E-1,3.195605096E0,2.507852667E0,4.118855430E0
1.197215125E0,8.340760767E-2,2.604984859E0,1.319999578E0,2.921523889E0
1.207261125E0,7.173101038E-1,2.815450709E0,4.739226758E-2,2.905777436E0
1.217307125E0,4.288032210E-1,2.965739354E0,-2.045778789E0,3.628318201E0
1.227353125E0,3.388543332E-1,1.826604827E0,-3.723384136E-1,1.894714582E0
1.237399125E0,8.158795416E-2,5.153835279E-1,2.065303811E0,2.130201072E0
1.247445125E0,-3.329042065E-1,-5.086622997E-1,2.230605183E0,2.311960646E0
1.257491125E0,-4.183776355E-1,-1.773237875E0,2.499137977E0,3.092750076E0
1.267537125E0,2.136455655E-2,-3.121170625E0,2.749378341E0,4.159476383E0
1.277583125E0,3.685271984E-1,-4.052183597E0,2.759873509E0,4.916594958E0
1.287629125E0,4.388119000E-1,-4.232305613E0,2.563169666E0,4.967374098E0
1.297675125E0,4.172029299E-1,-3.608522893E0,8.419294721E-1,3.728852504E0
1.307721125E0,5.239169544E-1,-2.395365979E0,-1.777700323E0,3.028611165E0
1.317767125E0,1.134434096E0,-1.225531670E0,-2.367318932E0,2.897079135E0
1.327812125E0,1.775608190E0,-7.179972978E-1,-1.694621914E0,2.557351754E0
1.337858125E0,1.184821892E0,-7.042576566E-1,-9.994110695E-1,1.702528781E0
1.347904125E0,4.619540101E-1,-7.073717375E-1,-2.337088242E-1,8.765820538E-1
1.357950125E0,-5.873674303E-1,1.025119230E-1,3.646364611E-1,6.989055311E-1
1.367996125E0,-9.568336916E-1,8.139546382E-1,5.474999446E-1,1.370331732E0
1.378042125E0,-1.455431617E0,2.055862751E0,-1.050556957E0,2.729198191E0
1.388088125E0,-3.651475078E-1,2.689932624E0,-1.958501494E0,3.347356916E0
