"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.210764792E0,4.378212063E0,2.994978940E-1,-6.084048352E0,7.501605441E0
1.220810792E0,4.243574660E0,5.665145051E-1,-2.064156295E-1,4.286195515E0
1.230856792E0,5.252369633E0,-7.939115524E-2,6.887974430E0,8.662440850E0
1.240902792E0,6.697751641E0,-9.636797871E0,-6.836659266E0,1.358188721E1
1.250949792E0,5.642944928E0,-6.937165886E0,-1.965477222E-1,8.944592165E0
1.260995792E0,6.867609748E0,-5.757356812E0,7.141886262E0,1.145939617E1
1.271041792E0,4.470165961E0,-5.754573537E0,8.068756481E0,1.087208956E1
1.281087792E0,1.294573545E0,-1.439671032E1,1.032735813E1,1.776500816E1
1.291133792E0,6.815994036E-1,-2.320203705E1,3.564393665E0,2.348412237E1
1.301179792E0,-1.254813064E0,-2.326555419E1,3.021348129E0,2.349444854E1
1.311226792E0,2.082668872E0,-2.676586822E1,-4.974638000E0,2.730377692E1
1.321272792E0,7.805087401E0,-2.436469975E1,-6.308870870E0,2.635070843E1
1.331318792E0,8.718302618E0,-1.418499902E1,-4.370176819E0,1.721398975E1
1.341364792E0,8.040910286E0,-9.208489324E0,-2.462149660E0,1.247055311E1
1.351410792E0,6.745851422E0,-5.311643443E0,-1.303556038E0,8.684430080E0
1.361457792E0,4.766960687E0,-1.437689411E0,-5.207489330E-1,5.006200604E0
1.371503792E0,4.330034514E0,3.161753225E-1,-2.096162492E0,4.821105985E0
1.381549792E0,2.630510294E0,5.810067122E0,-2.377004845E0,6.806365873E0
1.391595792E0,1.316736247E0,8.309720823E0,-2.809488888E0,8.870089194E0
1.401641792E0,1.502259921E0,7.890470783E0,-4.130882442E-1,8.042820149E0
1.411688792E0,5.191175598E-1,6.718035048E0,2.776171453E0,7.287565154E0
1.421734792E0,8.279528725E-1,4.927671409E0,1.868432153E0,5.334649959E0
1.431780792E0,-1.748405188E-1,3.445303423E0,-5.148514313E-1,3.487944507E0
1.441826792E0,-8.567053860E-1,2.386178541E-1,-1.160168277E0,1.461804717E0
1.451872792E0,-9.755254859E-1,-3.483985679E0,-2.149263396E0,4.208222823E0
1.461918792E0,-3.527345706E0,-3.041780055E0,-2.927801449E0,5.501510243E0
1.471965792E0,-3.265296890E0,-4.807286010E0,-2.137342093E0,6.191962030E0
1.482011792E0,-3.089795635E0,-4.843226506E0,-1.174567630E0,5.863726560E0
1.492057792E0,-2.249628514E0,-4.846656482E0,-9.994879603E-1,5.435980472E0
1.502103792E0,-1.326532087E0,-5.305705011E0,-1.215615011E0,5.602491669E0
1.512149792E0,-1.096006780E0,-5.580734062E0,-1.418889882E0,5.861661200E0
1.522196792E0,-9.018143159E-1,-5.221654209E0,-1.627325432E-1,5.301454859E0
1.532242792E0,-8.943310493E-1,-4.816880121E0,1.510065808E0,5.126642261E0
1.542288792E0,-8.107626432E-1,-4.359189901E0,2.209191656E0,4.953826847E0
1.552334792E0,-5.692469090E-1,-3.748469861E0,5.050202152E-1,3.824933170E0
1.562380792E0,8.500091547E-1,-2.348179241E0,-2.859053981E0,3.796136322E0
1.572427792E0,2.345697682E0,-1.194423605E0,-9.631840602E-1,2.802975009E0
1.582473792E0,1.494862901E0,-1.433018655E0,2.760211186E0,3.450641005E0
1.592519792E0,8.006352657E-1,-3.080393313E0,4.045742889E0,5.147608699E0
1.602565792E0,6.714012748E-1,-3.725766876E0,1.543356784E0,4.088284316E0
1.612611792E0,3.535758680E-1,-3.309697137E0,-9.490089476E-1,3.461174514E0
1.622658792E0,-3.609322500E-1,-3.476480777E0,1.670978113E0,3.874062278E0
1.632704792E0,-8.404922265E-1,-3.672860392E0,5.286350727E0,6.491674256E0
1.642750792E0,-1.314743516E0,-1.821132272E0,7.061969442E0,7.410565812E0
1.652796792E0,-3.446651791E0,-2.540796465E-1,4.428094659E0,5.617115572E0
1.662842792E0,-4.883679298E0,-1.631870180E-2,5.639400346E0,7.460122388E0
1.672889792E0,-5.750674614E0,2.826098489E0,8.441719962E0,1.059810016E1
1.682935792E0,-1.169454591E1,1.190293834E1,4.199953262E0,1.720703207E1
1.692981792E0,-1.199907826E1,8.036966924E0,4.869806778E0,1.524092302E1
1.703027792E0,-6.955455392E0,1.185459531E0,6.508529896E0,9.599199728E0
1.713073792E0,-5.195519494E0,-2.147030345E-1,6.146140519E0,8.050749250E0
1.723120792E0,-5.284136971E0,1.101351427E0,7.871672570E0,9.544543338E0
1.733166792E0,-5.204214889E0,5.112211874E-1,7.763346468E0,9.360275001E0
1.743212792E0,-5.176224267E0,3.371153712E-1,8.960757415E0,1.035384556E1
1.753258792E0,-6.416515771E0,1.555773346E0,8.711739703E0,1.093098870E1
1.763304792E0,-5.781073703E0,1.844064759E0,8.893907953E0,1.076675377E1
1.773351792E0,-5.490100465E0,2.156413664E0,8.522827860E0,1.036484046E1
1.783397792E0,-4.437269818E0,2.251540992E0,8.012474107E0,9.431783585E0
1.793443792E0,-3.948435865E0,2.712000015E0,7.666932313E0,9.040295402E0
1.803489792E0,-3.364915318E0,3.691880507E0,6.841859195E0,8.471344286E0
1.813535792E0,-2.092536926E0,4.591323777E0,5.829136062E0,7.709590913E0
1.823582792E0,-1.237595353E0,5.128809196E0,4.754668086E0,7.102337265E0
1.833628792E0,-6.640410921E-1,5.523914913E0,3.181135576E0,6.408916452E0
1.843674792E0,-2.362456387E-1,5.716484774E0,2.845097846E0,6.389725497E0
1.853720792E0,9.413949957E-1,5.915502360E0,2.682611910E0,6.563215627E0
1.863766792E0,2.444639003E0,6.214961078E0,1.805829524E0,6.918310583E0
1.873813792E0,4.293470120E0,5.267905101E0,2.466037474E0,7.229526309E0
1.883859792E0,5.548655652E0,5.038310670E0,5.474543363E-1,7.514776124E0
1.893905792E0,5.614197677E0,3.807280279E0,-3.154575183E0,7.481038916E0
1.903951792E0,3.999553394E0,2.797537764E0,-6.937095720E0,8.482095373E0
1.913997792E0,9.298850441E-1,9.154956311E-1,-7.675393234E0,7.785530152E0
1.924044792E0,5.572540358E0,-3.080017921E0,-1.244331345E1,1.397768815E1
1.934090792E0,7.282777262E0,-6.268804579E0,-2.392363258E1,2.578132951E1
1.944136792E0,3.150752566E0,-3.856994768E0,-2.401875742E1,2.452966283E1
1.954182792E0,1.589528153E0,2.049628596E0,-3.256705576E0,4.163377035E0
1.964229792E0,2.015120668E0,2.863066340E0,2.954139647E0,4.580917073E0
1.974275792E0,3.480601310E0,5.446415332E-1,-5.340288368E0,6.397647984E0
1.984321792E0,4.349708641E0,6.618893167E-1,-6.197339324E0,7.600334034E0
1.994367792E0,4.143876709E0,-5.253322729E-1,-3.046607516E0,5.170058562E0
2.004413792E0,-2.653398051E0,-1.473318543E0,-1.215001711E0,3.269161651E0
2.014460792E0,-4.851374016E0,-2.816592962E0,-4.770899372E0,7.364136512E0
2.024506792E0,-3.531273281E0,-3.330291615E0,-5.696839299E0,7.484297644E0
2.034552792E0,-3.812388698E0,-1.613535066E0,2.741852975E-1,4.148852923E0
2.044598792E0,-4.260929196E0,-1.901321280E0,5.397066001E0,7.134343813E0
2.054644792E0,-5.299063159E0,-2.945601543E0,3.661436979E0,7.082567300E0
2.064691792E0,-5.089127067E0,-3.019248978E0,1.614708018E0,6.133706928E0
2.074737792E0,-4.334149784E0,-2.986993398E0,1.260571402E0,5.412580177E0
2.084783792E0,-3.383658568E0,-3.246679355E0,9.799424726E-1,4.790653336E0
2.094829792E0,-2.126261619E0,-3.724261803E0,6.797434974E-1,4.342023224E0
2.104875792E0,-3.546737412E0,-2.850726961E0,1.557485411E0,4.809547929E0
2.114922792E0,-4.572473524E0,-1.577460669E0,2.057304820E0,5.256272387E0
2.124968792E0,-5.148459349E0,-1.069379144E0,2.508629762E0,5.826098927E0
2.135014792E0,-6.024449437E0,-8.615293390E-1,1.973456917E0,6.397714906E0
2.145060792E0,-4.836229727E0,-1.041697841E0,1.709373854E0,5.234139026E0
2.155107792E0,-2.763547899E0,-4.764352244E-1,2.491911988E0,3.751508079E0
2.165153792E0,-1.500852204E0,-3.980211389E-1,1.725877913E0,2.321558256E0
2.175199792E0,-7.766570038E-1,-2.314555997E-1,8.717970496E-1,1.190293196E0
2.185245792E0,-3.105274969E-1,-3.171465451E-1,7.684194463E-1,8.873994044E-1
2.195291792E0,-6.507693744E-1,-1.079918166E0,8.180775100E-1,1.502988635E0
2.205338792E0,-9.903201109E-1,-1.387400433E0,1.263862799E0,2.122018628E0
2.215384792E0,-3.147696519E-1,-1.474951378E0,1.437502885E0,2.083500910E0
2.225430792E0,1.522702664E-1,-9.971467352E-1,1.451441185E0,1.767531997E0
2.235476792E0,4.507793963E-1,-7.216890836E-1,2.057927549E0,2.226904352E0
2.245522792E0,6.584005755E-1,-1.013306685E0,2.502090821E0,2.778622002E0
2.255569792E0,4.613102317E-2,5.271954882E-1,2.492209611E0,2.547777835E0
2.265615792E0,-9.441955197E-1,1.491133547E0,2.177292902E0,2.802782334E0
2.275661792E0,-1.329541649E0,4.566557311E0,3.115079581E0,5.685494478E0
2.285707792E0,-1.790680557E0,5.684659549E0,2.191269794E0,6.350083020E0
2.295753792E0,-3.187232468E0,7.036151646E0,2.749467511E-1,7.729261058E0
