"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.456968042E0,3.894409347E-1,1.005112397E0,-7.692431729E-1,1.324254595E0
1.467013042E0,9.240319812E-1,4.281535953E-1,-8.065066011E-1,1.299077943E0
1.477058042E0,1.458406681E0,-1.081161869E-1,-1.440534666E-2,1.462479631E0
1.487103042E0,1.534065558E0,2.636100233E-2,6.262017131E-1,1.657160410E0
1.497148042E0,1.261631502E0,2.107769215E-1,5.096187580E-1,1.376899501E0
1.507193042E0,9.492024904E-1,2.402217454E-1,1.172871061E-1,9.861278416E-1
1.517238042E0,7.943758214E-1,2.598748219E-1,-7.560464457E-2,8.392162599E-1
1.527283042E0,9.337254953E-1,1.795387566E-1,3.289035416E-1,1.006108844E0
1.537328042E0,9.688017726E-1,-1.811876714E-2,6.934445469E-1,1.191541230E0
1.547372042E0,7.412491894E-1,7.791005552E-2,6.826333375E-1,1.010697092E0
1.557417042E0,8.874763584E-1,-4.644443393E-3,2.141111501E-1,9.129509528E-1
1.567462042E0,6.088828450E-1,1.093517035E-1,2.942857591E-1,6.850549044E-1
1.577507042E0,2.427927661E-1,2.264942372E-1,2.828942136E-1,4.362076373E-1
1.587552042E0,1.214922774E-1,8.839235902E-2,4.077531715E-1,4.345529099E-1
1.597597042E0,-2.933928162E-1,2.091858941E-1,2.777613815E-1,4.549609521E-1
1.607642042E0,-5.211278325E-1,4.773959219E-1,9.035475768E-2,7.124921518E-1
1.617687042E0,-4.808013403E-1,3.394659519E-1,3.885732809E-1,7.052632530E-1
1.627732042E0,-7.613273585E-1,3.427099872E-1,3.076243544E-1,8.897765031E-1
1.637777042E0,-1.266171280E0,9.148699790E-1,-2.106586981E-1,1.576246769E0
1.647822042E0,-1.450291330E0,1.064323642E0,-2.337436152E-1,1.814046812E0
1.657867042E0,-1.643699682E0,1.005155082E0,-2.930426411E-1,1.948835389E0
1.667912042E0,-2.021457295E0,9.106167144E-1,-3.454897535E-1,2.243852840E0
1.677957042E0,-2.540876572E0,9.458508664E-1,-7.102940297E-1,2.802713903E0
1.688001667E0,-2.663981511E0,8.642611581E-1,-9.936512697E-1,2.971714604E0
1.698046667E0,-2.985346237E0,8.545331454E-1,-1.403246387E0,3.407582644E0
1.708091667E0,-3.235274361E0,7.561701143E-1,-1.699949312E0,3.732106790E0
1.718135667E0,-2.613131200E0,1.684068274E-1,-1.084722823E0,2.834332220E0
1.728180667E0,-1.546883240E0,-1.460226919E0,7.558309758E-1,2.257518743E0
1.738225667E0,-1.580458537E0,-2.698578901E0,2.264930677E0,3.861358342E0
1.748270667E0,-2.046072319E0,-1.711337934E0,6.387135851E-1,2.742816892E0
