"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.334927500E-1,-1.091628385E0,1.047929876E0,2.709973955E0,3.103831244E0
8.435377500E-1,-2.026674181E-1,1.351260547E0,2.128346444E0,2.529197053E0
8.535817500E-1,-2.894196332E-2,1.241580522E0,1.168029274E0,1.704890675E0
8.636257500E-1,-3.717700642E-1,1.642014807E0,9.351685882E-1,1.925867570E0
8.736697500E-1,-8.332358319E-1,2.158363126E0,1.311518192E0,2.659491173E0
8.837147500E-1,-1.501597139E0,1.745501607E0,1.122354041E0,2.561493397E0
8.937587500E-1,-2.362073979E0,1.104306683E0,9.091733292E-1,2.761427688E0
9.038027500E-1,-2.852339038E0,1.241554210E0,1.263942906E0,3.357803823E0
9.138477500E-1,-2.850818177E0,9.490052931E-1,1.533793663E0,3.373469776E0
9.238917500E-1,-2.027399821E0,4.281816254E-1,1.794673913E0,2.741266859E0
9.339357500E-1,-8.841299969E-1,3.522719389E-1,1.824869227E0,2.058137281E0
9.439807500E-1,4.379856884E-2,6.527903914E-1,1.568141377E0,1.699153021E0
9.540247500E-1,1.335504055E-1,8.225890754E-1,9.763897043E-1,1.283676498E0
9.640687500E-1,-1.787797880E-1,1.147126574E0,7.033890527E-1,1.357430569E0
9.741137500E-1,-5.603328288E-1,1.149503248E0,6.721608281E-1,1.444690546E0
9.841577500E-1,-8.958560032E-1,5.126134095E-1,6.849814332E-1,1.238761498E0
9.942017500E-1,-1.027440575E0,4.411448294E-2,1.141785800E0,1.536637575E0
1.004245750E0,-9.338775229E-1,-3.651798137E-1,1.397651187E0,1.720148936E0
1.014290750E0,-4.229606831E-1,-5.758237110E-1,1.632899875E0,1.782366597E0
1.024334750E0,4.401550055E-1,-4.163959775E-1,1.727057004E0,1.830258980E0
1.034378750E0,1.063951174E0,-3.785539307E-1,9.141688979E-1,1.452928062E0
1.044423750E0,1.297470841E0,2.987291679E-1,4.721727504E-1,1.412663019E0
1.054467750E0,1.486679723E0,1.174282798E0,3.024057144E-1,1.918490527E0
1.064511750E0,1.639577980E0,1.654734109E0,-2.018897384E-1,2.338187416E0
1.074556750E0,1.955198987E0,1.507091768E0,-8.622661612E-1,2.614886538E0
1.084600750E0,2.162452961E0,1.528040880E0,-8.328506465E-1,2.775743493E0
1.094644750E0,2.193867711E0,2.127867557E0,-6.906305744E-1,3.133344294E0
1.104689750E0,1.391885832E0,2.337690359E0,-1.086210501E0,2.929504333E0
1.114733750E0,7.759424740E-1,1.850893284E0,-1.449620216E0,2.475740585E0
1.124777750E0,5.449564058E-1,1.363067830E0,-1.260348915E0,1.934789596E0
1.134821750E0,4.097179091E-1,1.055215288E0,-6.982506658E-1,1.330000775E0
1.144866750E0,2.208347172E-1,6.111488238E-1,-2.851836178E-1,7.096481896E-1
1.154910750E0,-8.269834042E-2,4.372191916E-1,2.373832145E-1,5.043316642E-1
1.164954750E0,-3.538653052E-1,5.289971250E-1,5.572683030E-1,8.459353250E-1
1.174999750E0,-7.518110150E-1,3.747182304E-1,4.943961167E-1,9.747107646E-1
1.185043750E0,-9.438645673E-1,1.551755469E-1,6.662270737E-1,1.165683613E0
1.195087750E0,-7.654800510E-1,-1.231504929E-1,8.838233104E-1,1.175699535E0
1.205132750E0,-7.679358816E-1,-4.424777022E-1,1.007823166E0,1.342095216E0
1.215176750E0,-5.727464676E-1,-6.835134897E-1,1.223166178E0,1.513725440E0
1.225220750E0,2.157125562E-1,-7.447811269E-1,1.303767123E0,1.516917778E0
1.235264750E0,4.760639262E-1,-5.306760433E-1,1.090310715E0,1.302701569E0
1.245309750E0,2.873321772E-1,-5.799213666E-1,5.478291428E-1,8.479300332E-1
1.255353750E0,5.676418483E-2,-5.868382573E-1,1.952309293E-1,6.210607286E-1
1.265397750E0,-1.066666621E-1,-4.532092799E-1,2.422507292E-1,5.248445903E-1
1.275442750E0,-8.358653247E-2,-5.580055638E-1,5.012320966E-1,7.547122182E-1
1.285486750E0,-8.407360554E-2,-5.873184599E-1,4.906153071E-1,7.698796815E-1
1.295530750E0,-2.222035503E-1,-4.997683923E-1,4.749395066E-1,7.243689659E-1
1.305575750E0,-5.432238758E-1,-2.346895850E-1,4.251300001E-1,7.286335825E-1
1.315619750E0,-7.629780275E-1,-1.697052382E-1,2.080807704E-1,8.088466760E-1
1.325663750E0,-5.397658324E-1,-4.429154029E-1,2.623388386E-1,7.458839549E-1
1.335708750E0,-4.606097353E-1,-4.045532462E-1,6.303734091E-1,8.793152405E-1
1.345752750E0,-6.013153785E-1,-4.030464553E-1,7.514441022E-1,1.043405419E0
1.355796750E0,-7.242373002E-1,-3.289149071E-1,5.285935575E-1,9.550475549E-1
1.365840750E0,-4.956409889E-1,3.286496993E-2,4.558471781E-1,6.741934040E-1
1.375885750E0,-1.363693482E-1,3.680720658E-1,5.072307551E-1,6.413709408E-1
1.385929750E0,2.620248431E-1,6.347705153E-1,2.015444604E-1,7.156890351E-1
1.395973750E0,4.237231600E-1,8.475780286E-1,-9.067365021E-2,9.519199240E-1
1.406018750E0,2.819135624E-1,9.130952760E-1,-9.340576172E-2,9.601785647E-1
1.416062750E0,5.299506962E-2,1.071552554E0,1.327429050E-1,1.081043030E0
1.426106750E0,-2.192296565E-1,1.495089042E0,3.911073911E-1,1.560870871E0
