"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.301528020E0,1.540685654E0,-4.540904760E-1,2.821641922E0,3.246778955E0
1.306522499E0,1.657097101E0,-5.078321695E-1,3.104246140E0,3.555307077E0
1.311516979E0,1.734330416E0,-6.108090878E-1,3.351833344E0,3.823058526E0
1.316511458E0,1.797112107E0,-7.534500360E-1,3.640840530E0,4.129530076E0
1.321505937E0,1.836746931E0,-9.215394258E-1,3.952017784E0,4.454359524E0
1.326500416E0,1.849758029E0,-1.096199036E0,4.294768333E0,4.802946193E0
1.331494895E0,1.813566685E0,-1.206288218E0,4.573537827E0,5.065708602E0
1.336489374E0,1.725024819E0,-1.262236595E0,4.721756935E0,5.183043546E0
1.341483854E0,1.643151045E0,-1.303099155E0,4.816192627E0,5.252972890E0
1.346478333E0,1.578452229E0,-1.348721266E0,4.914310455E0,5.334885917E0
1.351472812E0,1.502520800E0,-1.385361791E0,4.973247528E0,5.376800816E0
1.356467291E0,1.405380845E0,-1.389494538E0,4.940793037E0,5.321393260E0
1.361461770E0,1.305136085E0,-1.318387985E0,4.846064568E0,5.189014249E0
1.366456249E0,1.195564747E0,-1.210316658E0,4.718066216E0,5.015415266E0
1.371450729E0,1.108387232E0,-1.045934319E0,4.557045937E0,4.805118992E0
1.376445208E0,1.041695952E0,-8.391919136E-1,4.401389122E0,4.600173880E0
1.381439687E0,1.031851649E0,-6.182389259E-1,4.236822128E0,4.404270535E0
1.386434166E0,1.062530279E0,-4.158762693E-1,4.182705879E0,4.335545195E0
1.391428645E0,1.165141225E0,-2.171305418E-1,4.233933449E0,4.396691051E0
1.396423124E0,1.338046908E0,-2.151513100E-2,4.299514771E0,4.502961214E0
1.401417604E0,1.522856355E0,1.473274231E-1,4.264945984E0,4.531066220E0
1.406412083E0,1.714602113E0,2.655506134E-1,4.111548424E0,4.462645849E0
1.411406614E0,1.914009690E0,2.901916504E-1,3.916069984E0,4.368437754E0
1.416401145E0,2.084187984E0,2.401742935E-1,3.731135368E0,4.280525013E0
1.421395677E0,2.193266869E0,1.391029358E-1,3.551908493E0,4.176819738E0
1.426390208E0,2.228526831E0,1.516914368E-2,3.383127213E0,4.051186453E0
1.431384739E0,2.210402012E0,-1.178491116E-1,3.224758148E0,3.911371956E0
1.436379270E0,2.120994091E0,-2.462664843E-1,3.076767921E0,3.745098658E0
1.441373802E0,1.966068387E0,-3.516523838E-1,2.891416550E0,3.514167606E0
1.446368333E0,1.746539354E0,-4.251980782E-1,2.654531479E0,3.205889969E0
1.451362864E0,1.506184936E0,-5.058186054E-1,2.347203255E0,2.834397403E0
1.456357395E0,1.283774972E0,-5.749459267E-1,2.041241646E0,2.478973266E0
1.461351927E0,1.113138437E0,-6.186846495E-1,1.746146202E0,2.161220589E0
1.466346458E0,9.990211725E-1,-6.946904659E-1,1.418930054E0,1.869224610E0
1.471340989E0,9.411544800E-1,-7.648973465E-1,1.097893715E0,1.635912686E0
1.476335520E0,9.246883392E-1,-8.533480167E-1,7.257995605E-1,1.452596422E0
1.481330052E0,9.251213074E-1,-9.075281024E-1,3.267393112E-1,1.336493647E0
1.486324583E0,8.939391375E-1,-9.131527543E-1,-5.617809296E-2,1.279113409E0
1.491319114E0,8.542758226E-1,-8.606529236E-1,-3.656644821E-1,1.266578521E0
1.496313645E0,8.097536564E-1,-7.594560385E-1,-6.257276535E-1,1.274366335E0
1.501308177E0,7.829555273E-1,-6.141792536E-1,-8.459568024E-1,1.306092809E0
1.506302708E0,7.820831537E-1,-4.770476818E-1,-9.882040024E-1,1.347507217E0
1.511297239E0,8.484678268E-1,-3.141729832E-1,-1.076451302E0,1.406182677E0
1.516291770E0,9.375131130E-1,-1.633168459E-1,-1.129850388E0,1.477215329E0
1.521286302E0,1.085955977E0,-2.869534492E-2,-1.181798935E0,1.605232859E0
1.526280833E0,1.249750376E0,1.235338449E-1,-1.260831833E0,1.779559924E0
1.531275364E0,1.423627019E0,2.221436501E-1,-1.409753799E0,2.015804421E0
1.536269895E0,1.564765215E0,2.962973118E-1,-1.585375786E0,2.247153457E0
1.541264427E0,1.659642577E0,3.271948099E-1,-1.735139847E0,2.423258182E0
1.546258958E0,1.757014394E0,3.248543739E-1,-1.816254616E0,2.547824714E0
1.551253489E0,1.867378831E0,3.038883209E-1,-1.862428665E0,2.654824352E0
1.556248020E0,1.963081360E0,2.741112709E-1,-1.902514458E0,2.747432743E0
1.561242552E0,1.997599363E0,2.404885292E-1,-2.013040543E0,2.846150062E0
1.566237083E0,1.972568274E0,2.223668098E-1,-2.189249992E0,2.955213718E0
1.571231614E0,1.880421281E0,1.816074848E-1,-2.397851944E0,3.052647935E0
1.576226145E0,1.794887304E0,1.279425621E-1,-2.624843121E0,3.182419071E0
1.581220677E0,1.698673725E0,4.257225990E-2,-2.837244511E0,3.307153041E0
1.586215156E0,1.574150801E0,-3.117990494E-2,-3.040338516E0,3.423825525E0
